1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
1.0,1.0,5.333333333333333,0.25,3.0,0.25,0.6666666666666666,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,0.5,2.0,0.5,2.0,1.0,2.0,0.25,0.5,2.0,0.5,2.0,1.0,0.25,1.0,1.0,0.0032653061224489797,1.0,0.0,
0.0,0.0,1.8816E-5,0.0,2.21184E-4,0.0,4.9152E-5,5.89824E-4,0.001179648,0.002359296,0.0,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,2.62144E-4,0.002359296,5.24288E-4,0.009437184,0.0,0.001048576,0.009437184,0.001048576,0.009437184,0.018874368,0.018874368,0.018874368,0.018874368,10.2760448,0.033554432,0.008192,
0.0,0.0,8.0,5.333333333333333,4.0,3.2,2.6666666666666665,2.2857142857142856,2.0,1.7777777777777777,1.6,1.4545454545454546,1.3333333333333333,1.2307692307692308,1.1428571428571428,1.0666666666666667,1.0,0.9411764705882353,0.8888888888888888,0.8421052631578947,0.8,0.7619047619047619,0.7272727272727273,0.6956521739130435,0.6666666666666666,0.64,0.6153846153846154,0.5925925925925926,0.5714285714285714,0.5517241379310345,0.5333333333333333,0.5161290322580645,0.0,
